"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.929336261E1,6.790000200E-1,9.545000076E0,1.297999978E0,9.656752634E0
4.929837318E1,6.409999728E-1,9.468999863E0,1.297999978E0,9.579020999E0
4.930338326E1,7.940000296E-1,9.277000427E0,1.527999997E0,9.435462732E0
4.930839316E1,6.019999981E-1,9.199999809E0,1.720000029E0,9.378741951E0
4.931340323E1,5.260000229E-1,9.046999931E0,1.911000013E0,9.261576801E0
4.931841425E1,5.260000229E-1,8.779000282E0,1.988000035E0,9.016632748E0
4.932342517E1,2.960000038E-1,8.626000404E0,2.102999926E0,8.883586419E0
4.932843587E1,4.110000134E-1,8.586999893E0,2.217999935E0,8.878345110E0
4.933344610E1,2.189999968E-1,8.510999680E0,2.256000042E0,8.807645130E0
4.933845680E1,3.339999914E-1,8.434000015E0,2.371000051E0,8.767300240E0
4.934346534E1,1.809999943E-1,8.472999573E0,2.486000061E0,8.832025762E0
4.934847381E1,1.040000021E-1,8.434000015E0,2.447999954E0,8.782703230E0
4.935348227E1,6.599999964E-2,8.281000137E0,2.601000071E0,8.680122156E0
4.935849163E1,2.800000086E-2,8.319000244E0,2.601000071E0,8.716177512E0
4.936350171E1,1.040000021E-1,8.357999802E0,2.677000046E0,8.776861964E0
4.936851171E1,6.599999964E-2,8.434000015E0,2.638999939E0,8.837478879E0
4.937352148E1,6.599999964E-2,8.395999908E0,2.523999929E0,8.767425284E0
4.937853225E1,-9.999999776E-3,8.357999802E0,2.523999929E0,8.730798150E0
4.938354241E1,-1.250000000E-1,8.319000244E0,2.371000051E0,8.651186699E0
4.938855225E1,-1.250000000E-1,8.357999802E0,2.256000042E0,8.658020667E0
4.939356194E1,-9.999999776E-3,8.319000244E0,2.178999901E0,8.599645669E0
4.939857017E1,1.040000021E-1,8.319000244E0,1.988000035E0,8.553871942E0
4.940357817E1,2.800000086E-2,8.395999908E0,2.026000023E0,8.637029267E0
4.940858646E1,2.800000086E-2,8.357999802E0,1.911000013E0,8.573731144E0
4.941359623E1,1.430000067E-1,8.357999802E0,1.950000048E0,8.583653644E0
4.941860623E1,1.040000021E-1,8.395999908E0,1.911000013E0,8.611361769E0
4.942361569E1,1.040000021E-1,8.319000244E0,1.796000004E0,8.511298202E0
4.942862548E1,2.800000086E-2,8.243000031E0,1.643000007E0,8.405193783E0
4.943363586E1,-8.600000292E-2,8.319000244E0,1.490000010E0,8.451819987E0
4.943864661E1,-1.630000025E-1,8.166000366E0,1.452000022E0,8.295687738E0
4.944365722E1,-2.779999971E-1,8.166000366E0,1.605000019E0,8.326876428E0
4.944866745E1,-1.630000025E-1,8.166000366E0,1.605000019E0,8.323830611E0
4.945367784E1,-1.630000025E-1,8.204000473E0,1.527999997E0,8.346674593E0
4.945868822E1,-2.010000050E-1,8.166000366E0,1.527999997E0,8.310159263E0
4.946369852E1,-2.399999946E-1,8.281000137E0,1.527999997E0,8.424211967E0
4.946870876E1,-1.250000000E-1,8.281000137E0,1.375000000E0,8.395309004E0
4.947371918E1,-1.250000000E-1,8.281000137E0,1.297999978E0,8.383041943E0
4.947872934E1,-2.010000050E-1,8.357999802E0,1.222000003E0,8.449251191E0
4.948373958E1,-1.630000025E-1,8.434000015E0,1.144999981E0,8.512928416E0
4.948874973E1,-1.250000000E-1,8.434000015E0,1.067999959E0,8.502270589E0
4.949375994E1,-8.600000292E-2,8.434000015E0,1.144999981E0,8.511802231E0
4.949877010E1,-9.999999776E-3,8.548999786E0,1.029999971E0,8.610830232E0
4.950377919E1,-4.800000042E-2,8.548999786E0,9.150000215E-1,8.597960595E0
4.950878903E1,-4.800000042E-2,8.586999893E0,9.919999838E-1,8.644242890E0
4.951379926E1,-8.600000292E-2,8.626000404E0,1.106999993E0,8.697167813E0
4.951880934E1,-9.999999776E-3,8.663999557E0,1.222000003E0,8.749758416E0
4.952381948E1,2.800000086E-2,8.779000282E0,1.375000000E0,8.886070839E0
4.952882963E1,-4.800000042E-2,8.779000282E0,1.490000010E0,8.904675737E0
4.953383965E1,-4.800000042E-2,8.779000282E0,1.452000022E0,8.898396149E0
4.953885026E1,-9.999999776E-3,8.855999947E0,1.490000010E0,8.980475215E0
4.954386048E1,-8.600000292E-2,9.008999825E0,1.452000022E0,9.125665888E0
4.954887048E1,-1.250000000E-1,9.046999931E0,1.490000010E0,9.169729156E0
4.955388023E1,2.800000086E-2,9.085000038E0,1.452000022E0,9.200343133E0
4.955888808E1,-2.010000050E-1,9.314999580E0,1.297999978E0,9.407147396E0
4.956389625E1,-5.080000162E-1,9.545000076E0,1.375000000E0,9.656899889E0
4.956890425E1,-5.080000162E-1,9.545000076E0,1.182999969E0,9.631437037E0
4.957391242E1,-3.930000067E-1,9.583000183E0,1.144999981E0,9.659159719E0
4.957892027E1,-5.080000162E-1,9.737000465E0,9.919999838E-1,9.800576822E0
4.958392850E1,-4.309999943E-1,9.774999619E0,8.000000119E-1,9.817147170E0
4.958893720E1,-5.460000038E-1,9.852000237E0,6.850000024E-1,9.890866983E0
4.959394566E1,-6.610000134E-1,9.890000343E0,6.850000024E-1,9.935705954E0
4.959895358E1,-6.230000257E-1,9.967000008E0,7.239999771E-1,1.001266169E1
4.960396215E1,-5.839999914E-1,1.011999989E1,8.000000119E-1,1.016835551E1
4.960897176E1,-5.460000038E-1,1.019600010E1,8.000000119E-1,1.024190090E1
4.961398161E1,-3.930000067E-1,1.023499966E1,8.389999866E-1,1.027684718E1
4.961899162E1,-3.549999893E-1,1.023499966E1,9.539999962E-1,1.028549265E1
4.962400001E1,-2.010000050E-1,1.035000038E1,1.029999971E0,1.040306728E1
4.962900847E1,-8.600000292E-2,1.038799953E1,1.067999959E0,1.044311037E1
4.963401647E1,-1.250000000E-1,1.046500015E1,1.067999959E0,1.052009872E1
4.963902470E1,-1.630000025E-1,1.050300026E1,1.067999959E0,1.055841879E1
4.964403224E1,-1.630000025E-1,1.057999992E1,1.029999971E0,1.063126838E1
4.964903948E1,-2.399999946E-1,1.065600014E1,9.919999838E-1,1.070476543E1
4.965404717E1,-2.399999946E-1,1.077099991E1,1.106999993E0,1.083039648E1
4.965905502E1,-2.010000050E-1,1.088599968E1,1.144999981E0,1.094789546E1
4.966406356E1,-9.999999776E-3,1.096300030E1,1.222000003E0,1.103090021E1
4.966907225E1,1.430000067E-1,1.107800007E1,1.182999969E0,1.114190394E1
4.967408010E1,1.430000067E-1,1.119200039E1,1.259999990E0,1.126361051E1
4.967908831E1,1.430000067E-1,1.130700016E1,1.337000012E0,1.138667075E1
4.968409677E1,-8.600000292E-2,1.142199993E1,1.337000012E0,1.150030641E1
4.968910531E1,-2.399999946E-1,1.146100044E1,1.527999997E0,1.156490013E1
4.969411549E1,-3.549999893E-1,1.165200043E1,1.720000029E0,1.178361316E1
4.969912572E1,-3.549999893E-1,1.192000008E1,1.720000029E0,1.204868569E1
4.970413680E1,-3.930000067E-1,1.218799973E1,1.758000016E0,1.232040382E1
4.970914718E1,-3.160000145E-1,1.234200001E1,1.490000010E0,1.243563107E1
4.971415757E1,-3.549999893E-1,1.238000011E1,1.144999981E0,1.243790387E1
4.971916757E1,-3.930000067E-1,1.245699978E1,6.090000272E-1,1.247806770E1
4.972417734E1,-3.549999893E-1,1.260999966E1,2.639999986E-1,1.261775782E1
4.972918696E1,-3.930000067E-1,1.264799976E1,3.400000185E-2,1.265414964E1
4.973419670E1,-3.160000145E-1,1.260999966E1,3.400000185E-2,1.261400426E1
4.973920670E1,-2.010000050E-1,1.249499989E1,-3.000000026E-3,1.249661683E1
4.974421668E1,-1.630000025E-1,1.226500034E1,2.259999961E-1,1.226816524E1
4.974922691E1,-1.630000025E-1,1.203499985E1,4.939999878E-1,1.204623702E1
4.975423745E1,-2.010000050E-1,1.192000008E1,7.620000243E-1,1.194602222E1
4.975924782E1,-2.779999971E-1,1.176700020E1,1.029999971E0,1.181526460E1
4.976425767E1,-3.549999893E-1,1.153699970E1,1.144999981E0,1.159911256E1
4.976926828E1,-5.839999914E-1,1.142199993E1,1.412999988E0,1.152387554E1
4.977427867E1,-6.990000010E-1,1.130700016E1,1.680999994E0,1.145262479E1
4.977928897E1,-8.909999728E-1,1.115400028E1,1.758000016E0,1.132678981E1
4.978429882E1,-8.529999852E-1,1.100100040E1,1.911000013E0,1.119828290E1
4.978930927E1,-9.290000200E-1,1.100100040E1,1.911000013E0,1.120432827E1
4.979431996E1,-8.529999852E-1,1.092399979E1,1.796000004E0,1.110346776E1
4.979933020E1,-9.290000200E-1,1.088599968E1,1.720000029E0,1.106012794E1
4.980434090E1,-8.529999852E-1,1.084799957E1,1.452000022E0,1.097793276E1
4.980935121E1,-6.990000010E-1,1.080900002E1,9.919999838E-1,1.087690886E1
4.981435959E1,-6.610000134E-1,1.080900002E1,5.320000052E-1,1.084225190E1
4.981936705E1,-5.080000162E-1,1.084799957E1,1.870000064E-1,1.086149749E1
4.982437503E1,-3.549999893E-1,1.077099991E1,-4.199999943E-2,1.077693036E1
4.982938457E1,-2.399999946E-1,1.077099991E1,-7.999999821E-2,1.077397044E1
4.983439474E1,-8.600000292E-2,1.069400024E1,-1.180000007E-1,1.069499702E1
4.983940504E1,1.040000021E-1,1.065600014E1,1.110000014E-1,1.065708571E1
4.984441503E1,2.800000086E-2,1.057999992E1,4.560000002E-1,1.058985922E1
4.984942518E1,6.599999964E-2,1.054100037E1,6.850000024E-1,1.056344024E1
4.985443513E1,6.599999964E-2,1.042599964E1,1.144999981E0,1.048889172E1
4.985944536E1,1.430000067E-1,1.027299976E1,1.796000004E0,1.042979334E1
4.986445558E1,1.809999943E-1,1.019600010E1,2.371000051E0,1.046961414E1
4.986946550E1,1.809999943E-1,1.015799999E1,2.907000065E0,1.056732578E1
4.987447534E1,1.040000021E-1,1.004300022E1,3.482000113E0,1.063000443E1
4.987948357E1,6.599999964E-2,9.967000008E0,3.903000116E0,1.070415130E1
4.988449210E1,6.599999964E-2,9.852000237E0,4.248000145E0,1.072901533E1
4.988950057E1,2.800000086E-2,9.737000465E0,4.285999775E0,1.063859747E1
4.989450920E1,-8.600000292E-2,9.659999847E0,4.285999775E0,1.056848083E1
4.989951705E1,-8.600000292E-2,9.545000076E0,4.401000023E0,1.051110002E1
4.990452444E1,-1.630000025E-1,9.506999969E0,4.171000004E0,1.038300816E1
4.990953167E1,-2.010000050E-1,9.354000092E0,4.132999897E0,1.022836286E1
4.991453913E1,-2.010000050E-1,9.314999580E0,3.903000116E0,1.010163492E1
4.991954651E1,-1.250000000E-1,9.161999702E0,3.634999990E0,9.857539677E0
4.992455430E1,-2.779999971E-1,9.239000320E0,3.482000113E0,9.877283822E0
4.992956284E1,-3.160000145E-1,9.161999702E0,3.098999977E0,9.677080935E0
4.993457285E1,-5.080000162E-1,9.123999596E0,2.868999958E0,9.577922186E0
4.993958177E1,-6.610000134E-1,9.085000038E0,2.638999939E0,9.483589373E0
4.994458955E1,-6.990000010E-1,9.161999702E0,2.486000061E0,9.518982921E0
4.994959724E1,-8.140000105E-1,9.161999702E0,2.178999901E0,9.452664975E0
4.995460509E1,-9.290000200E-1,9.161999702E0,2.063999891E0,9.437445371E0
4.995961278E1,-8.909999728E-1,9.046999931E0,1.796000004E0,9.266482867E0
4.996462054E1,-1.006000042E0,9.046999931E0,1.643000007E0,9.249848262E0
4.996962823E1,-1.006000042E0,8.894000053E0,1.643000007E0,9.100259450E0
4.997463609E1,-1.044000030E0,8.970999718E0,1.565999985E0,9.166303942E0
4.997964417E1,-9.670000076E-1,8.932000160E0,1.643000007E0,9.133190291E0
4.998465247E1,-9.670000076E-1,8.779000282E0,1.680999994E0,8.990644913E0
4.998966078E1,-9.290000200E-1,8.817000389E0,1.643000007E0,9.016761388E0
4.999466894E1,-8.909999728E-1,8.701999664E0,1.565999985E0,8.886564863E0
4.999967710E1,-9.290000200E-1,8.817000389E0,1.565999985E0,9.003049086E0
5.000468565E1,-8.909999728E-1,8.701999664E0,1.490000010E0,8.873487428E0
5.000969427E1,-8.140000105E-1,8.663999557E0,1.527999997E0,8.835285414E0
5.001470256E1,-6.610000134E-1,8.663999557E0,1.337000012E0,8.791437788E0
5.001971056E1,-5.460000038E-1,8.663999557E0,1.337000012E0,8.783539911E0
5.002471878E1,-5.839999914E-1,8.586999893E0,1.412999988E0,8.722052059E0
5.002972655E1,-4.690000117E-1,8.472999573E0,1.527999997E0,8.622439722E0
5.003473440E1,-4.309999943E-1,8.472999573E0,1.605000019E0,8.634437319E0
5.003974263E1,-3.160000145E-1,8.472999573E0,1.643000007E0,8.636609682E0
5.004475009E1,-2.779999971E-1,8.434000015E0,1.643000007E0,8.597039565E0
5.004975993E1,-2.399999946E-1,8.434000015E0,1.490000010E0,8.567966870E0
5.005477008E1,-2.010000050E-1,8.319000244E0,1.490000010E0,8.453772300E0
5.005977916E1,-2.399999946E-1,8.357999802E0,1.375000000E0,8.473746850E0
5.006478762E1,-3.160000145E-1,8.243000031E0,1.490000010E0,8.382541711E0
5.006979531E1,-3.930000067E-1,8.319000244E0,1.337000012E0,8.434914528E0
5.007480247E1,-4.309999943E-1,8.281000137E0,1.375000000E0,8.405435698E0
5.007981102E1,-6.230000257E-1,8.281000137E0,1.337000012E0,8.411341233E0
5.008481871E1,-4.309999943E-1,8.319000244E0,1.259999990E0,8.424911040E0
5.008982662E1,-3.930000067E-1,8.204000473E0,1.182999969E0,8.298166164E0
5.009483447E1,-4.309999943E-1,8.204000473E0,1.144999981E0,8.294721798E0
5.009984261E1,-4.309999943E-1,8.243000031E0,1.144999981E0,8.333296794E0
5.010485069E1,-4.309999943E-1,8.243000031E0,1.106999993E0,8.328160630E0
5.010985823E1,-5.839999914E-1,8.281000137E0,1.029999971E0,8.365220810E0
5.011486584E1,-5.080000162E-1,8.319000244E0,1.029999971E0,8.397900274E0
5.011987323E1,-5.839999914E-1,8.395999908E0,9.539999962E-1,8.470182197E0
5.012488077E1,-6.230000257E-1,8.434000015E0,1.029999971E0,8.519470948E0
5.012988862E1,-5.839999914E-1,8.434000015E0,1.029999971E0,8.516707826E0
5.013489662E1,-8.140000105E-1,8.510999680E0,9.919999838E-1,8.607193243E0
5.013990432E1,-1.006000042E0,8.586999893E0,7.620000243E-1,8.679242322E0
5.014491186E1,-9.290000200E-1,8.472999573E0,5.699999928E-1,8.542813517E0
5.014991963E1,-9.670000076E-1,8.741000175E0,4.169999957E-1,8.804207067E0
5.015492724E1,-1.044000030E0,8.701999664E0,3.790000081E-1,8.772592275E0
5.015993493E1,-9.290000200E-1,8.932000160E0,7.199999690E-2,8.980470583E0
5.016494362E1,-1.159000039E0,8.817000389E0,-7.999999821E-2,8.893209598E0
5.016995077E1,-1.274000049E0,8.932000160E0,-7.999999821E-2,9.022754734E0
5.017495784E1,-1.427000046E0,8.932000160E0,-2.329999954E-1,9.048273039E0
5.017996651E1,-1.427000046E0,9.085000038E0,-1.180000007E-1,9.197145145E0
5.018497451E1,-1.542000055E0,9.239000320E0,7.199999690E-2,9.367073988E0
5.018998283E1,-1.656999946E0,9.239000320E0,1.110000014E-1,9.387070722E0
5.019499145E1,-1.656999946E0,9.392000198E0,1.490000039E-1,9.538213541E0
5.020000114E1,-1.618999958E0,9.468999863E0,2.259999961E-1,9.609068387E0
5.020501137E1,-1.503999949E0,9.468999863E0,3.790000081E-1,9.595187088E0
5.021002152E1,-1.312000036E0,9.737000465E0,4.560000002E-1,9.835571064E0
5.021503160E1,-1.312000036E0,9.890000343E0,6.470000148E-1,9.997602708E0
5.022004184E1,-1.274000049E0,9.928000450E0,7.239999771E-1,1.003555903E1
5.022505161E1,-9.670000076E-1,9.967000008E0,8.769999743E-1,1.005212948E1
5.023006068E1,-9.290000200E-1,1.015799999E1,8.389999866E-1,1.023483883E1
5.023506896E1,-9.670000076E-1,1.023499966E1,9.150000215E-1,1.032121757E1
5.024007773E1,-8.140000105E-1,1.031099987E1,1.029999971E0,1.039423948E1
5.024508644E1,-8.140000105E-1,1.050300026E1,9.919999838E-1,1.058109987E1
5.025009475E1,-6.990000010E-1,1.061800003E1,7.239999771E-1,1.066558492E1
5.025510267E1,-6.610000134E-1,1.069400024E1,8.000000119E-1,1.074423391E1
5.026011036E1,-6.230000257E-1,1.073299980E1,6.850000024E-1,1.077286586E1
5.026511844E1,-6.990000010E-1,1.080900002E1,7.239999771E-1,1.085574771E1
5.027012706E1,-7.379999757E-1,1.096300030E1,8.000000119E-1,1.101689700E1
5.027513568E1,-6.230000257E-1,1.103899956E1,8.389999866E-1,1.108835250E1
5.028014360E1,-6.610000134E-1,1.119200039E1,8.389999866E-1,1.124285172E1
5.028515207E1,-5.080000162E-1,1.134599972E1,1.106999993E0,1.141118848E1
5.029016076E1,-4.690000117E-1,1.138399982E1,1.297999978E0,1.146735440E1
5.029517015E1,-4.690000117E-1,1.142199993E1,1.565999985E0,1.153838808E1
5.030017875E1,-5.839999914E-1,1.153699970E1,1.950000048E0,1.171520031E1
5.030518714E1,-5.839999914E-1,1.161400032E1,2.178999901E0,1.183106504E1
5.031019521E1,-7.379999757E-1,1.172900009E1,2.562000036E0,1.202821397E1
5.031520336E1,-4.309999943E-1,1.188199997E1,2.562000036E0,1.216271057E1
5.032021119E1,-2.779999971E-1,1.195899963E1,2.792000055E0,1.228373805E1
5.032521919E1,-2.779999971E-1,1.199699974E1,3.022000074E0,1.237488470E1
5.033022758E1,-3.549999893E-1,1.207400036E1,3.137000084E0,1.247991503E1
5.033523674E1,-5.839999914E-1,1.222700024E1,3.174999952E0,1.264599603E1
5.034024489E1,-1.006000042E0,1.230300045E1,3.022000074E0,1.270859318E1
5.034525327E1,-1.274000049E0,1.245699978E1,2.562000036E0,1.278138349E1
5.035026141E1,-1.235999942E0,1.249499989E1,2.178999901E0,1.274365562E1
5.035526949E1,-9.670000076E-1,1.253299999E1,1.452000022E0,1.265383270E1
5.036027730E1,-8.140000105E-1,1.249499989E1,9.150000215E-1,1.255487328E1
5.036528538E1,-6.230000257E-1,1.257199955E1,5.320000052E-1,1.259866365E1
5.037029584E1,-5.839999914E-1,1.245699978E1,3.409999907E-1,1.247534290E1
5.037530676E1,-6.230000257E-1,1.245699978E1,4.560000002E-1,1.248090175E1
5.038031776E1,-5.080000162E-1,1.238000011E1,5.699999928E-1,1.240352236E1
5.038532821E1,-6.230000257E-1,1.226500034E1,8.000000119E-1,1.230684210E1
5.039033752E1,-3.930000067E-1,1.211200047E1,1.029999971E0,1.216206825E1
5.039534738E1,-2.399999946E-1,1.199699974E1,1.222000003E0,1.206146288E1
5.040035669E1,2.800000086E-2,1.184399986E1,1.182999969E0,1.190296626E1
5.040536654E1,2.189999968E-1,1.176700020E1,1.259999990E0,1.183629396E1
5.041037585E1,2.960000038E-1,1.165200043E1,1.259999990E0,1.172366538E1
5.041538392E1,4.869999886E-1,1.142199993E1,1.222000003E0,1.149750127E1
5.042039239E1,6.790000200E-1,1.153699970E1,9.150000215E-1,1.159312849E1
5.042540054E1,8.700000048E-1,1.142199993E1,4.560000002E-1,1.146415799E1
5.043040833E1,8.320000172E-1,1.126900005E1,-7.999999821E-2,1.129995514E1
5.043541618E1,8.320000172E-1,1.123099995E1,-6.930000186E-1,1.128307728E1
5.044042424E1,6.790000200E-1,1.107800007E1,-1.381999969E0,1.118450046E1
5.044543271E1,6.019999981E-1,1.096300030E1,-2.072000027E0,1.117331480E1
5.045044155E1,5.260000229E-1,1.080900002E1,-2.417000055E0,1.108841948E1
5.045545001E1,4.110000134E-1,1.077099991E1,-2.608000040E0,1.108986133E1
5.046045867E1,3.720000088E-1,1.050300026E1,-2.532000065E0,1.081029245E1
5.046546736E1,2.569999993E-1,1.042599964E1,-2.148000002E0,1.064807126E1
5.047047528E1,1.430000067E-1,1.027299976E1,-1.649999976E0,1.040564621E1
5.047548351E1,1.040000021E-1,1.004300022E1,-1.037999988E0,1.009703488E1
5.048049182E1,1.430000067E-1,1.004300022E1,-2.329999954E-1,1.004672043E1
5.048550021E1,6.599999964E-2,9.890000343E0,5.699999928E-1,9.906632262E0
5.049050834E1,2.800000086E-2,9.737000465E0,1.144999981E0,9.804131120E0
5.049551811E1,2.189999968E-1,9.659999847E0,1.565999985E0,9.788560364E0
5.050052905E1,6.599999964E-2,9.468999863E0,2.102999926E0,9.699944489E0
5.050553905E1,-2.010000050E-1,9.354000092E0,2.408999920E0,9.661314576E0
5.051054927E1,-3.160000145E-1,9.199999809E0,2.523999929E0,9.545178267E0
5.051555912E1,-4.690000117E-1,9.046999931E0,2.831000090E0,9.491192247E0
5.052056890E1,-4.690000117E-1,8.855999947E0,2.868999958E0,9.320936478E0
5.052557883E1,-5.839999914E-1,8.855999947E0,3.098999977E0,9.400722946E0
5.053058860E1,-7.379999757E-1,8.701999664E0,3.444000006E0,9.387788779E0
5.053559827E1,-6.230000257E-1,8.741000175E0,3.711999893E0,9.516940491E0
5.054060827E1,-6.610000134E-1,8.586999893E0,3.711999893E0,9.378295762E0
5.054561793E1,-9.290000200E-1,8.510999680E0,4.018000126E0,9.457509270E0
5.055062778E1,-9.290000200E-1,8.548999786E0,4.057000160E0,9.508295782E0
5.055563740E1,-9.670000076E-1,8.472999573E0,4.094999790E0,9.460223785E0
5.056064702E1,-9.290000200E-1,8.510999680E0,4.057000160E0,9.474144124E0
5.056565456E1,-8.140000105E-1,8.510999680E0,3.865000010E0,9.382853331E0
5.057066394E1,-8.140000105E-1,8.510999680E0,3.673000097E0,9.305409248E0
5.057567364E1,-6.610000134E-1,8.586999893E0,3.482000113E0,9.289661617E0
5.058068334E1,-7.379999757E-1,8.586999893E0,3.213999987E0,9.198424161E0
5.058569348E1,-6.230000257E-1,8.548999786E0,2.831000090E0,9.027075268E0
5.059070302E1,-4.690000117E-1,8.548999786E0,2.601000071E0,8.948215449E0
5.059571284E1,-5.080000162E-1,8.626000404E0,2.293999910E0,8.940267478E0
5.060072284E1,-3.930000067E-1,8.586999893E0,2.178999901E0,8.867866527E0
5.060573268E1,-3.160000145E-1,8.663999557E0,1.873000026E0,8.869773021E0
5.061074268E1,-8.600000292E-2,8.663999557E0,1.680999994E0,8.825986931E0
5.061575200E1,-2.010000050E-1,8.626000404E0,1.412999988E0,8.743274726E0
5.062076138E1,-2.010000050E-1,8.586999893E0,1.412999988E0,8.704799661E0
5.062577118E1,-4.309999943E-1,8.586999893E0,1.182999969E0,8.678814267E0
5.063078164E1,-3.160000145E-1,8.626000404E0,1.029999971E0,8.693022428E0
5.063578959E1,-2.010000050E-1,8.701999664E0,8.389999866E-1,8.744662380E0
5.064079705E1,-2.010000050E-1,8.741000175E0,7.620000243E-1,8.776453105E0
5.064580467E1,-8.600000292E-2,8.779000282E0,8.000000119E-1,8.815795028E0
5.065081136E1,2.800000086E-2,8.779000282E0,8.000000119E-1,8.815420011E0
5.065581891E1,2.800000086E-2,8.779000282E0,8.000000119E-1,8.815420011E0
5.066082653E1,6.599999964E-2,8.741000175E0,8.769999743E-1,8.785133409E0
5.066583368E1,1.430000067E-1,8.779000282E0,7.620000243E-1,8.813168499E0
5.067084107E1,1.040000021E-1,8.855999947E0,8.389999866E-1,8.896261689E0
5.067584893E1,-9.999999776E-3,8.855999947E0,7.239999771E-1,8.885550688E0
5.068085647E1,2.800000086E-2,8.894000053E0,8.769999743E-1,8.937177961E0
5.068586408E1,2.800000086E-2,9.008999825E0,8.000000119E-1,9.044493455E0
5.069087185E1,-1.250000000E-1,8.970999718E0,6.470000148E-1,8.995169257E0
5.069588143E1,-8.600000292E-2,8.932000160E0,5.699999928E-1,8.950582263E0
5.070089097E1,-1.250000000E-1,8.970999718E0,4.560000002E-1,8.983451282E0
5.070590022E1,-1.630000025E-1,9.046999931E0,3.409999907E-1,9.054891372E0
5.071090976E1,-1.630000025E-1,9.123999596E0,2.259999961E-1,9.128253591E0
5.071591945E1,-2.010000050E-1,9.123999596E0,2.639999986E-1,9.130030976E0
5.072092876E1,-2.010000050E-1,9.277000427E0,3.019999862E-1,9.284090797E0
5.072593876E1,-2.010000050E-1,9.199999809E0,3.409999907E-1,9.208511198E0
5.073094891E1,-2.399999946E-1,9.199999809E0,3.790000081E-1,9.210930327E0
5.073595892E1,-2.779999971E-1,9.239000320E0,3.790000081E-1,9.250948704E0
5.074096877E1,-3.930000067E-1,9.392000198E0,4.560000002E-1,9.411272641E0
5.074597853E1,-3.930000067E-1,9.506999969E0,5.699999928E-1,9.532176951E0
5.075098884E1,-5.460000038E-1,9.545000076E0,6.850000024E-1,9.585111761E0
5.075599886E1,-3.930000067E-1,9.621999741E0,6.850000024E-1,9.654354096E0
5.076100863E1,-3.549999893E-1,9.697999954E0,6.090000272E-1,9.723585200E0
5.076601824E1,-4.690000117E-1,9.812999725E0,5.699999928E-1,9.840722769E0
5.077102755E1,-5.080000162E-1,9.812999725E0,5.320000052E-1,9.840531065E0
5.077603708E1,-5.839999914E-1,9.852000237E0,6.090000272E-1,9.888065821E0
5.078104670E1,-5.839999914E-1,9.852000237E0,6.090000272E-1,9.888065821E0
5.078605622E1,-5.080000162E-1,9.852000237E0,5.699999928E-1,9.881542019E0
5.079106452E1,-5.080000162E-1,9.928000450E0,4.560000002E-1,9.951441753E0
5.079607152E1,-5.460000038E-1,9.890000343E0,4.939999878E-1,9.917371566E0
5.080108013E1,-4.690000117E-1,9.928000450E0,3.790000081E-1,9.946295539E0
5.080608888E1,-4.309999943E-1,1.008199978E1,3.409999907E-1,1.009696794E1
5.081109642E1,-2.399999946E-1,1.008199978E1,3.409999907E-1,1.009061943E1
5.081610475E1,-2.399999946E-1,1.023499966E1,3.019999862E-1,1.024226645E1
5.082111405E1,-8.600000292E-2,1.023499966E1,3.409999907E-1,1.024103974E1
5.082612375E1,-1.250000000E-1,1.027299976E1,3.409999907E-1,1.027941779E1
5.083113298E1,1.430000067E-1,1.035000038E1,4.560000002E-1,1.036102760E1
5.083614236E1,2.189999968E-1,1.038799953E1,4.939999878E-1,1.040204457E1
5.084115121E1,1.809999943E-1,1.050300026E1,5.320000052E-1,1.051802260E1
5.084616021E1,2.189999968E-1,1.057999992E1,6.850000024E-1,1.060441344E1
5.085116882E1,1.809999943E-1,1.057999992E1,8.389999866E-1,1.061475767E1
5.085617823E1,1.430000067E-1,1.069400024E1,1.067999959E0,1.074814934E1
5.086118761E1,1.430000067E-1,1.065600014E1,1.297999978E0,1.073571571E1
5.086619697E1,6.599999964E-2,1.077099991E1,1.490000010E0,1.087377097E1
5.087120636E1,-1.250000000E-1,1.088599968E1,1.680999994E0,1.101573307E1
5.087621551E1,-2.399999946E-1,1.100100040E1,1.911000013E0,1.116832713E1
5.088122497E1,-4.690000117E-1,1.123099995E1,2.141000032E0,1.144286686E1
5.088623528E1,-5.080000162E-1,1.157600021E1,2.178999901E0,1.179024535E1
5.089124521E1,-5.080000162E-1,1.165200043E1,1.988000035E0,1.183128573E1
5.089625244E1,-3.930000067E-1,1.184399986E1,1.605000019E0,1.195871259E1
5.090125960E1,-6.230000257E-1,1.188199997E1,8.389999866E-1,1.192786541E1
5.090626713E1,-4.690000117E-1,1.184399986E1,2.259999961E-1,1.185543630E1
5.091127506E1,-3.160000145E-1,1.207400036E1,-2.329999954E-1,1.208038202E1
5.091628268E1,-3.160000145E-1,1.211200047E1,-5.400000215E-1,1.212814954E1
5.092129029E1,-2.010000050E-1,1.211200047E1,-7.689999938E-1,1.213805245E1
5.092629775E1,-9.999999776E-3,1.199699974E1,-8.460000157E-1,1.202679587E1
5.093130521E1,6.599999964E-2,1.184399986E1,-7.689999938E-1,1.186912169E1
5.093631259E1,-4.800000042E-2,1.184399986E1,-5.780000091E-1,1.185819214E1
5.094131967E1,-8.600000292E-2,1.168999958E1,-6.159999967E-1,1.170653417E1
