"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.227408464E1,3.720000088E-1,9.774999619E0,4.975999832E0,1.097495220E1
5.227909125E1,4.490000010E-1,9.852000237E0,5.243999958E0,1.116973792E1
5.228409817E1,5.260000229E-1,9.890000343E0,5.512000084E0,1.133450165E1
5.228910494E1,3.720000088E-1,9.928000450E0,5.626999855E0,1.141782397E1
5.229411164E1,2.960000038E-1,1.011999989E1,5.589000225E0,1.156455521E1
5.229911856E1,6.599999964E-2,1.042599964E1,5.626999855E0,1.184774037E1
5.230412532E1,1.430000067E-1,1.077099991E1,5.205999851E0,1.196400111E1
5.230913186E1,2.569999993E-1,1.111600018E1,4.899000168E0,1.215037907E1
5.231413824E1,4.110000134E-1,1.146100044E1,4.440000057E0,1.229784748E1
5.231914493E1,6.409999728E-1,1.165200043E1,4.248000145E0,1.241875598E1
5.232415316E1,6.790000200E-1,1.180500031E1,3.980000019E0,1.247635657E1
5.232916224E1,7.549999952E-1,1.172900009E1,3.788000107E0,1.234861988E1
5.233417146E1,7.940000296E-1,1.168999958E1,3.788000107E0,1.231403553E1
5.233918038E1,7.940000296E-1,1.161400032E1,3.788000107E0,1.224191097E1
5.234418987E1,7.170000076E-1,1.157600021E1,3.788000107E0,1.220109892E1
5.234919910E1,6.409999728E-1,1.134599972E1,4.057000160E0,1.206655878E1
5.235420742E1,5.260000229E-1,1.119200039E1,4.285999775E0,1.199613866E1
5.235921349E1,4.490000010E-1,1.100100040E1,4.440000057E0,1.187169792E1
5.236422001E1,3.720000088E-1,1.088599968E1,4.669000149E0,1.185086222E1
5.236922678E1,4.869999886E-1,1.084799957E1,4.669000149E0,1.182014493E1
5.237423316E1,5.260000229E-1,1.065600014E1,4.745999813E0,1.167696575E1
5.237924009E1,6.409999728E-1,1.054100037E1,4.822999954E0,1.160968984E1
5.238424717E1,5.260000229E-1,1.031099987E1,5.052999973E0,1.149461626E1
5.238925394E1,3.720000088E-1,1.011999989E1,4.938000202E0,1.126661563E1
5.239426070E1,1.809999943E-1,1.004300022E1,4.899000168E0,1.117563497E1
5.239926747E1,1.430000067E-1,9.890000343E0,4.899000168E0,1.103778775E1
5.240427500E1,2.960000038E-1,9.774999619E0,4.899000168E0,1.093793565E1
5.240928385E1,3.339999914E-1,9.621999741E0,5.013999939E0,1.085516607E1
5.241429285E1,3.339999914E-1,9.545000076E0,5.321000099E0,1.093305193E1
5.241930170E1,2.960000038E-1,9.583000183E0,5.703999996E0,1.115603534E1
5.242431034E1,3.720000088E-1,9.506999969E0,5.934000015E0,1.121310789E1
5.242931919E1,4.110000134E-1,9.354000092E0,6.125000000E0,1.118847012E1
5.243432749E1,4.869999886E-1,9.277000427E0,6.316999912E0,1.123407289E1
5.243933657E1,5.260000229E-1,9.199999809E0,6.355000019E0,1.119386876E1
5.244434589E1,5.640000105E-1,9.199999809E0,6.316999912E0,1.117419261E1
5.244935459E1,5.260000229E-1,9.085000038E0,6.277999878E0,1.105564038E1
5.245436359E1,6.409999728E-1,9.008999825E0,6.125000000E0,1.091277159E1
5.245937243E1,6.409999728E-1,9.046999931E0,5.780000210E0,1.075488220E1
5.246438128E1,5.640000105E-1,9.008999825E0,5.435999870E0,1.053709013E1
5.246939036E1,6.790000200E-1,8.932000160E0,5.166999817E0,1.034115830E1
5.247439990E1,7.940000296E-1,8.894000053E0,4.899000168E0,1.018498285E1
5.247940844E1,9.089999795E-1,8.894000053E0,4.708000183E0,1.010419634E1
5.248441483E1,9.850000143E-1,8.741000175E0,4.708000183E0,9.977002296E0
5.248942160E1,9.470000267E-1,8.663999557E0,4.861000061E0,9.979529998E0
5.249442805E1,9.089999795E-1,8.626000404E0,4.938000202E0,9.980882222E0
5.249943459E1,8.320000172E-1,8.434000015E0,5.052999973E0,9.866984799E0
5.250444110E1,8.700000048E-1,8.166000366E0,5.205999851E0,9.723317152E0
5.250944740E1,8.320000172E-1,8.166000366E0,5.359000206E0,9.802788849E0
5.251445448E1,5.640000105E-1,7.897999763E0,5.473999977E0,9.626067319E0
5.251946119E1,5.260000229E-1,7.860000134E0,5.473999977E0,9.592755281E0
5.252446780E1,4.110000134E-1,7.744999886E0,5.473999977E0,9.493082744E0
5.252947412E1,3.720000088E-1,7.552999973E0,5.589000225E0,9.403356641E0
5.253448019E1,3.720000088E-1,7.477000237E0,5.589000225E0,9.342421531E0
5.253948781E1,3.339999914E-1,7.477000237E0,5.626999855E0,9.363771457E0
5.254449688E1,3.720000088E-1,7.438000202E0,5.626999855E0,9.334096549E0
5.254950579E1,3.720000088E-1,7.361999989E0,5.473999977E0,9.181617700E0
5.255451479E1,4.869999886E-1,7.322999954E0,5.396999836E0,9.109945365E0
5.255952332E1,6.790000200E-1,7.400000095E0,5.166999817E0,9.050907664E0
5.256453193E1,7.940000296E-1,7.477000237E0,4.975999832E0,9.016459555E0
5.256954060E1,9.089999795E-1,7.477000237E0,4.669000149E0,8.861793040E0
5.257454976E1,9.850000143E-1,7.668000221E0,4.324999809E0,8.858559464E0
5.257955824E1,9.850000143E-1,7.705999851E0,4.018000126E0,8.746255413E0
5.258456686E1,1.100000024E0,7.591000080E0,3.711999893E0,8.521280742E0
5.258957547E1,1.062000036E0,7.630000114E0,3.482000113E0,8.453938171E0
5.259458416E1,9.850000143E-1,7.552999973E0,3.328999996E0,8.312657493E0
5.259959331E1,9.089999795E-1,7.552999973E0,3.137000084E0,8.228903881E0
5.260460252E1,8.320000172E-1,7.477000237E0,2.907000065E0,8.065259199E0
5.260961129E1,7.170000076E-1,7.400000095E0,2.983999968E0,8.011138885E0
5.261461936E1,5.640000105E-1,7.438000202E0,2.831000090E0,7.978502649E0
5.261962583E1,4.490000010E-1,7.322999954E0,2.946000099E0,7.906127112E0
5.262463144E1,3.720000088E-1,7.208000183E0,3.174999952E0,7.885066604E0
5.262963713E1,3.720000088E-1,7.247000217E0,3.213999987E0,7.936447069E0
5.263464276E1,4.490000010E-1,7.284999847E0,3.482000113E0,8.086850349E0
5.263964853E1,4.490000010E-1,7.247000217E0,3.558000088E0,8.085788630E0
5.264465515E1,4.110000134E-1,7.361999989E0,3.673000097E0,8.237651034E0
5.264966338E1,3.720000088E-1,7.284999847E0,3.941999912E0,8.291499870E0
5.265467145E1,4.110000134E-1,7.284999847E0,3.941999912E0,8.293341130E0
5.265967930E1,4.110000134E-1,7.322999954E0,4.018000126E0,8.362988363E0
5.266468752E1,4.110000134E-1,7.400000095E0,4.018000126E0,8.430495088E0
5.266969606E1,4.110000134E-1,7.477000237E0,3.941999912E0,8.462494718E0
5.267470217E1,5.260000229E-1,7.591000080E0,3.865000010E0,8.534528886E0
5.267970771E1,4.490000010E-1,7.782999992E0,3.750000000E0,8.650964679E0
5.268471377E1,5.260000229E-1,7.821000099E0,3.750000000E0,8.689488971E0
5.268971908E1,6.019999981E-1,8.012999535E0,3.558000088E0,8.788056108E0
5.269472485E1,7.170000076E-1,8.012999535E0,3.482000113E0,8.766217847E0
5.269973077E1,7.170000076E-1,8.204000473E0,3.289999962E0,8.868134670E0
5.270473676E1,6.790000200E-1,8.281000137E0,3.059999943E0,8.854355084E0
5.270974268E1,7.170000076E-1,8.357999802E0,3.059999943E0,8.929381241E0
5.271474837E1,6.409999728E-1,8.434000015E0,2.983999968E0,8.969252646E0
5.271975460E1,6.019999981E-1,8.548999786E0,2.907000065E0,9.049776280E0
5.272476216E1,5.260000229E-1,8.434000015E0,3.098999977E0,9.000712924E0
5.272976985E1,5.640000105E-1,8.586999893E0,3.174999952E0,9.172528979E0
5.273477731E1,4.110000134E-1,8.586999893E0,3.252000093E0,9.191354241E0
5.273978377E1,3.720000088E-1,8.510999680E0,3.482000113E0,9.203250748E0
5.274479100E1,2.189999968E-1,8.472999573E0,3.788000107E0,9.283783042E0
5.274979885E1,1.040000021E-1,8.357999802E0,4.057000160E0,9.291190827E0
5.275480739E1,-1.250000000E-1,8.472999573E0,4.057000160E0,9.395030445E0
5.275981585E1,-2.779999971E-1,8.472999573E0,4.094999790E0,9.414777164E0
5.276482388E1,-2.010000050E-1,8.586999893E0,4.057000160E0,9.499274628E0
5.276983088E1,-3.160000145E-1,8.626000404E0,4.057000160E0,9.537661626E0
5.277483732E1,-2.399999946E-1,8.663999557E0,3.980000019E0,9.537446644E0
5.277984332E1,-1.250000000E-1,8.855999947E0,3.941999912E0,9.694520275E0
5.278484954E1,-1.250000000E-1,9.123999596E0,3.941999912E0,9.939937471E0
5.278985569E1,-9.999999776E-3,9.199999809E0,4.018000126E0,1.003914446E1
5.279486169E1,1.040000021E-1,9.545000076E0,3.980000019E0,1.034206182E1
5.279986715E1,1.430000067E-1,9.697999954E0,3.980000019E0,1.048389490E1
5.280487267E1,2.189999968E-1,9.852000237E0,3.903000116E0,1.059921127E1
5.280987806E1,2.189999968E-1,9.967000008E0,4.094999790E0,1.077766549E1
5.281488382E1,2.189999968E-1,1.000500011E1,4.324999809E0,1.090200035E1
5.281989012E1,2.189999968E-1,9.967000008E0,4.478000164E0,1.092893113E1
5.282489845E1,2.189999968E-1,9.890000343E0,4.515999794E0,1.087448031E1
5.282990676E1,1.809999943E-1,9.967000008E0,4.822999954E0,1.107407688E1
5.283491435E1,2.960000038E-1,9.967000008E0,4.938000202E0,1.112710884E1
5.283992166E1,2.960000038E-1,9.967000008E0,5.052999973E0,1.117861860E1
5.284492981E1,4.490000010E-1,1.000500011E1,5.243999958E0,1.130491768E1
5.284993773E1,6.019999981E-1,1.008199978E1,5.551000118E0,1.152487422E1
5.285494418E1,7.170000076E-1,1.011999989E1,5.780000210E0,1.167633886E1
5.285995072E1,6.790000200E-1,1.019600010E1,6.010000229E0,1.185493829E1
5.286495752E1,3.720000088E-1,1.027299976E1,6.239999771E0,1.202541082E1
5.286996322E1,6.599999964E-2,1.054100037E1,6.239999771E0,1.224967926E1
5.287496992E1,-3.160000145E-1,1.073299980E1,5.934000015E0,1.226823121E1
5.287997592E1,-2.779999971E-1,1.100100040E1,5.321000099E0,1.222343389E1
5.288498206E1,-4.690000117E-1,1.103899956E1,4.592999935E0,1.196558066E1
5.288998845E1,-5.460000038E-1,1.119200039E1,3.788000107E0,1.182826841E1
5.289499685E1,-6.610000134E-1,1.138399982E1,3.289999962E0,1.186829696E1
5.290000500E1,-5.460000038E-1,1.149899960E1,3.022000074E0,1.190199950E1
5.290501329E1,-4.309999943E-1,1.172900009E1,2.946000099E0,1.210099668E1
5.291002198E1,-1.630000025E-1,1.188199997E1,3.022000074E0,1.226136113E1
5.291503110E1,2.800000086E-2,1.195899963E1,3.137000084E0,1.236362511E1
5.292003925E1,3.339999914E-1,1.214999962E1,3.558000088E0,1.266465204E1
5.292504656E1,5.260000229E-1,1.207400036E1,4.132999897E0,1.277262106E1
5.293005310E1,6.790000200E-1,1.199699974E1,4.822999954E0,1.294798719E1
5.293505964E1,7.170000076E-1,1.180500031E1,5.435999870E0,1.301622894E1
5.294006605E1,7.549999952E-1,1.153699970E1,5.856999874E0,1.296058774E1
5.294507259E1,7.940000296E-1,1.123099995E1,6.125000000E0,1.281723140E1
5.295007922E1,7.549999952E-1,1.100100040E1,6.086999893E0,1.259538021E1
5.295508584E1,7.170000076E-1,1.065600014E1,6.163000107E0,1.233073389E1
5.296009199E1,6.790000200E-1,1.050300026E1,6.163000107E0,1.219658255E1
5.296509853E1,6.790000200E-1,1.023499966E1,6.239999771E0,1.200640896E1
5.297010717E1,6.019999981E-1,9.928000450E0,6.239999771E0,1.174160100E1
5.297511540E1,4.869999886E-1,9.890000343E0,6.277999878E0,1.172444277E1
5.298012272E1,2.960000038E-1,9.774999619E0,6.277999878E0,1.162116672E1
5.298512895E1,1.430000067E-1,9.737000465E0,6.432000160E0,1.167048641E1
5.299013683E1,6.599999964E-2,9.659999847E0,6.393000126E0,1.158405817E1
5.299514498E1,-9.999999776E-3,9.468999863E0,6.469999790E0,1.146834581E1
5.300015307E1,-1.250000000E-1,9.430000305E0,6.507999897E0,1.145838529E1
5.300516130E1,-3.160000145E-1,9.277000427E0,6.507999897E0,1.133651867E1
5.301016954E1,-3.160000145E-1,9.123999596E0,6.469999790E0,1.118964351E1
5.301517839E1,-4.309999943E-1,9.123999596E0,6.393000126E0,1.114915155E1
5.302018662E1,-5.080000162E-1,9.008999825E0,6.202000141E0,1.094919849E1
5.302519500E1,-6.990000010E-1,8.894000053E0,6.163000107E0,1.084317335E1
5.303020339E1,-6.610000134E-1,8.663999557E0,6.010000229E0,1.056512717E1
5.303521182E1,-8.140000105E-1,8.586999893E0,5.972000122E0,1.049113667E1
5.304022013E1,-7.760000229E-1,8.357999802E0,5.894999981E0,1.025716147E1
5.304522843E1,-6.230000257E-1,8.281000137E0,5.934000015E0,1.020663747E1
5.305023458E1,-5.080000162E-1,8.050999641E0,5.934000015E0,1.001444035E1
5.305524166E1,-4.690000117E-1,8.088999748E0,6.048999786E0,1.011149229E1
5.306025035E1,-3.549999893E-1,7.974999905E0,6.048999786E0,1.001583980E1
5.306525934E1,-2.399999946E-1,7.860000134E0,6.125000000E0,9.967588831E0
5.307026819E1,-2.010000050E-1,7.705999851E0,6.048999786E0,9.798634248E0
5.307527703E1,-1.630000025E-1,7.591000080E0,5.894999981E0,9.612537438E0
5.308028582E1,-9.999999776E-3,7.591000080E0,5.818999767E0,9.564734210E0
5.308529458E1,1.430000067E-1,7.514999866E0,5.818999767E0,9.505599944E0
5.309030330E1,1.809999943E-1,7.477000237E0,5.626999855E0,9.359563072E0
5.309531161E1,2.569999993E-1,7.438000202E0,5.512000084E0,9.261319611E0
5.310032007E1,3.339999914E-1,7.438000202E0,5.243999958E0,9.106862169E0
5.310532876E1,4.490000010E-1,7.400000095E0,5.129000187E0,9.014890201E0
5.311033726E1,2.569999993E-1,7.438000202E0,4.861000061E0,8.889275426E0
5.311534588E1,2.569999993E-1,7.322999954E0,4.745999813E0,8.730228608E0
5.312035447E1,2.569999993E-1,7.284999847E0,4.515999794E0,8.575052531E0
5.312536293E1,1.430000067E-1,7.361999989E0,4.285999775E0,8.519934677E0
5.313037168E1,6.599999964E-2,7.361999989E0,4.132999897E0,8.443049685E0
5.313537999E1,1.430000067E-1,7.322999954E0,3.903000116E0,8.299408849E0
5.314038850E1,6.599999964E-2,7.284999847E0,3.750000000E0,8.193782934E0
5.314539711E1,6.599999964E-2,7.284999847E0,3.673000097E0,8.158830093E0
5.315040548E1,6.599999964E-2,7.284999847E0,3.596999884E0,8.124899196E0
5.315541378E1,-8.600000292E-2,7.284999847E0,3.519999981E0,8.091292767E0
5.316042189E1,-2.010000050E-1,7.284999847E0,3.558000088E0,8.109931467E0
5.316542958E1,-4.309999943E-1,7.208000183E0,3.596999884E0,8.067182643E0
5.317043522E1,-5.080000162E-1,7.208000183E0,3.634999990E0,8.088668344E0
5.317544114E1,-6.230000257E-1,7.054999828E0,3.596999884E0,7.943523134E0
5.318044707E1,-7.379999757E-1,7.054999828E0,3.711999893E0,8.006035832E0
5.318545514E1,-8.529999852E-1,7.092999935E0,3.750000000E0,8.068504016E0
5.319046298E1,-8.909999728E-1,7.054999828E0,3.788000107E0,8.057037194E0
5.319547114E1,-9.290000200E-1,7.054999828E0,3.634999990E0,7.990574982E0
5.320047914E1,-8.140000105E-1,7.208000183E0,3.634999990E0,8.113635904E0
5.320548714E1,-9.290000200E-1,7.284999847E0,3.482000113E0,8.127643484E0
5.321049538E1,-7.760000229E-1,7.208000183E0,3.367000103E0,7.993380534E0
5.321550362E1,-8.140000105E-1,7.284999847E0,3.252000093E0,8.019309409E0
5.322051182E1,-6.990000010E-1,7.400000095E0,3.137000084E0,8.067798457E0
5.322551751E1,-7.379999757E-1,7.400000095E0,3.098999977E0,8.056577824E0
5.323052312E1,-6.990000010E-1,7.361999989E0,3.059999943E0,8.003202139E0
5.323552926E1,-6.230000257E-1,7.438000202E0,3.098999977E0,8.081817673E0
5.324053565E1,-5.460000038E-1,7.477000237E0,3.098999977E0,8.112179078E0
5.324554211E1,-5.839999914E-1,7.552999973E0,3.022000074E0,8.156062104E0
5.325054818E1,-4.690000117E-1,7.514999866E0,3.022000074E0,8.113425199E0
5.325555464E1,-5.839999914E-1,7.630000114E0,2.946000099E0,8.199809408E0
5.326056202E1,-6.610000134E-1,7.591000080E0,2.792000055E0,8.115138172E0
5.326557072E1,-8.529999852E-1,7.630000114E0,2.753999949E0,8.156532746E0
5.327057893E1,-9.290000200E-1,7.630000114E0,2.638999939E0,8.126762176E0
5.327558693E1,-9.290000200E-1,7.668000221E0,2.638999939E0,8.162449945E0
5.328059504E1,-1.044000030E0,7.782999992E0,2.792000055E0,8.334283968E0
5.328560319E1,-1.082000017E0,7.897999763E0,2.677000046E0,8.409248096E0
5.329061142E1,-1.044000030E0,7.974999905E0,2.792000055E0,8.513860690E0
5.329561973E1,-1.006000042E0,8.012999535E0,2.868999958E0,8.570376794E0
5.330062797E1,-9.670000076E-1,8.012999535E0,2.983999968E0,8.605086075E0
5.330563604E1,-8.909999728E-1,8.012999535E0,3.404999971E0,8.751917921E0
5.331064428E1,-8.909999728E-1,7.974999905E0,3.788000107E0,8.873750573E0
5.331565298E1,-1.006000042E0,8.128000259E0,4.094999790E0,9.156715982E0
5.332066120E1,-9.290000200E-1,8.204000473E0,4.171000004E0,9.250184097E0
5.332566889E1,-8.909999728E-1,8.243000031E0,4.324999809E0,9.351286211E0
5.333067642E1,-7.379999757E-1,8.395999908E0,4.285999775E0,9.455540836E0
5.333568435E1,-6.610000134E-1,8.472999573E0,4.401000023E0,9.570655358E0
5.334069165E1,-6.990000010E-1,8.472999573E0,4.401000023E0,9.573354896E0
5.334569894E1,-7.760000229E-1,8.701999664E0,4.362999916E0,9.765384911E0
5.335070687E1,-6.990000010E-1,8.817000389E0,4.401000023E0,9.879114235E0
5.335571378E1,-6.610000134E-1,8.855999947E0,4.401000023E0,9.911329743E0
5.336072171E1,-5.839999914E-1,8.970999718E0,4.515999794E0,1.006052414E1
5.336572957E1,-6.610000134E-1,9.008999825E0,4.478000164E0,1.008223608E1
5.337073719E1,-6.990000010E-1,9.008999825E0,4.515999794E0,1.010172921E1
5.337574426E1,-6.610000134E-1,9.161999702E0,4.631000042E0,1.028714348E1
5.338075118E1,-6.990000010E-1,9.199999809E0,4.631000042E0,1.032350516E1
5.338575779E1,-7.379999757E-1,9.314999580E0,4.631000042E0,1.042880734E1
5.339076317E1,-6.990000010E-1,9.468999863E0,4.669000149E0,1.058064846E1
5.339576834E1,-7.379999757E-1,9.468999863E0,4.592999935E0,1.054998819E1
5.340077342E1,-6.990000010E-1,9.506999969E0,4.783999920E0,1.066575382E1
5.340578026E1,-6.230000257E-1,9.621999741E0,4.899000168E0,1.081532296E1
5.341078803E1,-5.839999914E-1,9.583000183E0,4.899000168E0,1.077845773E1
5.341579518E1,-6.230000257E-1,9.545000076E0,4.938000202E0,1.076471093E1
5.342080210E1,-5.839999914E-1,9.697999954E0,5.129000187E0,1.098630520E1
5.342580917E1,-4.690000117E-1,9.774999619E0,5.321000099E0,1.113928277E1
5.343081656E1,-3.160000145E-1,9.737000465E0,5.589000225E0,1.123147175E1
5.343582388E1,-2.010000050E-1,9.852000237E0,5.703999996E0,1.138586517E1
5.344083127E1,6.599999964E-2,9.890000343E0,5.972000122E0,1.155340851E1
5.344583895E1,1.040000021E-1,1.000500011E1,6.125000000E0,1.173143079E1
5.345084587E1,2.569999993E-1,9.928000450E0,6.125000000E0,1.166819896E1
5.345585288E1,4.869999886E-1,1.004300022E1,6.086999893E0,1.175374792E1
5.346085996E1,5.260000229E-1,1.015799999E1,6.010000229E0,1.181447175E1
5.346586720E1,4.110000134E-1,1.038799953E1,5.934000015E0,1.197045578E1
5.347087436E1,2.960000038E-1,1.073299980E1,5.742000103E0,1.217602012E1
5.347588176E1,2.569999993E-1,1.100100040E1,5.396999836E0,1.225625008E1
5.348088945E1,5.260000229E-1,1.119200039E1,4.899000168E0,1.222856293E1
5.348589679E1,6.409999728E-1,1.138399982E1,4.822999954E0,1.238013173E1
5.349090179E1,6.409999728E-1,1.157600021E1,4.440000057E0,1.241484041E1
5.349590720E1,6.019999981E-1,1.172900009E1,4.248000145E0,1.248908933E1
5.350091266E1,6.019999981E-1,1.176700020E1,4.094999790E0,1.247372121E1
5.350591814E1,7.549999952E-1,1.180500031E1,3.865000010E0,1.244452821E1
5.351092406E1,7.170000076E-1,1.184399986E1,3.903000116E0,1.249111011E1
5.351593031E1,6.790000200E-1,1.176700020E1,4.248000145E0,1.252872060E1
5.352093793E1,8.700000048E-1,1.176700020E1,4.861000061E0,1.276121136E1
5.352594508E1,7.940000296E-1,1.172900009E1,5.359000206E0,1.291970442E1
5.353095247E1,9.089999795E-1,1.161400032E1,5.934000015E0,1.307377683E1
5.353595972E1,8.320000172E-1,1.134599972E1,6.316999912E0,1.301262547E1
5.354096710E1,8.320000172E-1,1.119200039E1,6.507999897E0,1.297332492E1
5.354597511E1,5.640000105E-1,1.096300030E1,6.623000145E0,1.282067091E1
5.355098342E1,4.490000010E-1,1.077099991E1,6.546999931E0,1.261266221E1
5.355599122E1,2.569999993E-1,1.057999992E1,6.469999790E0,1.240416642E1
5.356099822E1,2.569999993E-1,1.038799953E1,6.239999771E0,1.212081600E1
5.356600583E1,2.189999968E-1,1.027299976E1,6.125000000E0,1.196236223E1
5.357101374E1,1.809999943E-1,1.011999989E1,6.086999893E0,1.181095789E1
5.357602136E1,1.430000067E-1,1.004300022E1,6.163000107E0,1.178409406E1
5.358102898E1,1.040000021E-1,9.928000450E0,6.086999893E0,1.164592532E1
5.358603622E1,1.430000067E-1,9.852000237E0,6.163000107E0,1.162174376E1
5.359104300E1,1.040000021E-1,9.812999725E0,6.202000141E0,1.160907341E1
5.359605046E1,1.809999943E-1,9.774999619E0,6.277999878E0,1.161880635E1
5.360105846E1,2.569999993E-1,9.737000465E0,6.277999878E0,1.158829192E1
5.360606583E1,1.430000067E-1,9.697999954E0,6.239999771E0,1.153296359E1
5.361107345E1,1.430000067E-1,9.774999619E0,6.277999878E0,1.161827651E1
5.361608084E1,1.430000067E-1,9.774999619E0,6.277999878E0,1.161827651E1
5.362108861E1,1.430000067E-1,9.774999619E0,6.010000229E0,1.147567729E1
5.362609615E1,1.430000067E-1,9.697999954E0,5.742000103E0,1.127130060E1
5.363110185E1,1.809999943E-1,9.659999847E0,5.551000118E0,1.114279859E1
5.363610708E1,3.720000088E-1,9.737000465E0,5.359000206E0,1.112054159E1
5.364111254E1,6.790000200E-1,9.737000465E0,5.091000080E0,1.100856489E1
5.364611843E1,7.940000296E-1,9.583000183E0,5.013999939E0,1.084456195E1
5.365112366E1,7.940000296E-1,9.545000076E0,4.861000061E0,1.074089308E1
5.365612816E1,9.089999795E-1,9.354000092E0,4.861000061E0,1.058078070E1
5.366113278E1,7.940000296E-1,9.277000427E0,4.861000061E0,1.050345155E1
5.366613807E1,9.089999795E-1,9.123999596E0,5.091000080E0,1.048770382E1
5.367114476E1,8.320000172E-1,8.970999718E0,5.205999851E0,1.040545503E1
5.367615067E1,9.470000267E-1,8.741000175E0,5.396999836E0,1.031646744E1
5.368115836E1,7.549999952E-1,8.548999786E0,5.435999870E0,1.015901161E1
5.368616581E1,5.640000105E-1,8.357999802E0,5.664999962E0,1.011268912E1
5.369117212E1,4.869999886E-1,8.128000259E0,5.780000210E0,9.985487451E0
5.369617789E1,3.339999914E-1,7.974999905E0,5.818999767E0,9.877901486E0
5.370118343E1,2.569999993E-1,7.705999851E0,5.856999874E0,9.682609681E0
5.370618881E1,1.430000067E-1,7.552999973E0,5.934000015E0,9.606279914E0
5.371119364E1,-9.999999776E-3,7.514999866E0,5.780000210E0,9.480702791E0
5.371619918E1,6.599999964E-2,7.438000202E0,5.664999962E0,9.349889174E0
5.372120503E1,2.800000086E-2,7.322999954E0,5.282000065E0,9.029210210E0
5.372621188E1,-4.800000042E-2,7.284999847E0,4.975999832E0,8.822363692E0
5.373121950E1,1.040000021E-1,7.208000183E0,4.440000057E0,8.466385483E0
5.373622657E1,6.599999964E-2,7.170000076E0,4.057000160E0,8.238477250E0
5.374123380E1,1.809999943E-1,7.170000076E0,3.750000000E0,8.093464159E0
5.374624129E1,2.189999968E-1,7.247000217E0,3.404999971E0,8.010056052E0
5.375124775E1,2.189999968E-1,7.247000217E0,3.252000093E0,7.946224120E0
5.375625568E1,4.110000134E-1,7.284999847E0,3.022000074E0,7.897634344E0
5.376126383E1,4.869999886E-1,7.284999847E0,2.907000065E0,7.858692076E0
5.376627191E1,5.260000229E-1,7.247000217E0,2.946000099E0,7.840574262E0
5.377128037E1,4.869999886E-1,7.131999969E0,2.983999968E0,7.746408740E0
5.377628898E1,3.339999914E-1,7.131999969E0,2.983999968E0,7.738296671E0
5.378129800E1,2.960000038E-1,7.054999828E0,2.983999968E0,7.665826399E0
5.378630561E1,1.809999943E-1,7.131999969E0,2.831000090E0,7.675463899E0
5.379131282E1,1.809999943E-1,6.940000057E0,3.022000074E0,7.571581489E0
5.379632059E1,2.569999993E-1,7.054999828E0,3.174999952E0,7.740781374E0
5.380132868E1,1.809999943E-1,7.017000198E0,3.328999996E0,7.768738235E0
5.380633684E1,2.189999968E-1,6.901999950E0,3.444000006E0,7.716650851E0
5.381134474E1,2.569999993E-1,7.017000198E0,3.634999990E0,7.906805026E0
5.381635220E1,1.040000021E-1,6.901999950E0,3.826999903E0,7.892676832E0
5.382135977E1,6.599999964E-2,6.940000057E0,3.980000019E0,8.000522292E0
5.382636708E1,1.430000067E-1,6.787000179E0,4.057000160E0,7.908417714E0
5.383137495E1,1.430000067E-1,6.787000179E0,4.057000160E0,7.908417714E0
5.383638318E1,1.809999943E-1,6.863999844E0,4.057000160E0,7.975368653E0
5.384139142E1,1.809999943E-1,6.979000092E0,3.980000019E0,8.036143567E0
5.384639942E1,1.809999943E-1,7.054999828E0,3.634999990E0,7.938451266E0
5.385140756E1,2.960000038E-1,7.170000076E0,3.444000006E0,7.959752078E0
5.385641517E1,4.869999886E-1,7.170000076E0,3.174999952E0,7.856633807E0
5.386142316E1,5.260000229E-1,7.322999954E0,2.983999968E0,7.925103164E0
5.386643070E1,4.869999886E-1,7.438000202E0,2.792000055E0,7.959665841E0
5.387143814E1,5.260000229E-1,7.477000237E0,2.753999949E0,7.985406958E0
5.387644568E1,6.019999981E-1,7.591000080E0,2.486000061E0,8.010360948E0
5.388145337E1,7.170000076E-1,7.630000114E0,2.486000061E0,8.056747921E0
5.388646175E1,7.170000076E-1,7.668000221E0,2.178999901E0,8.003771422E0
5.389147004E1,6.409999728E-1,7.821000099E0,2.217999935E0,8.154658008E0
5.389647750E1,4.869999886E-1,7.897999763E0,2.178999901E0,8.207533723E0
5.390148520E1,4.869999886E-1,7.860000134E0,2.256000042E0,8.191843949E0
5.390649348E1,4.110000134E-1,7.935999870E0,2.332999945E0,8.282022923E0
5.391150002E1,2.960000038E-1,7.897999763E0,2.523999929E0,8.296782021E0
5.391650665E1,2.960000038E-1,7.974999905E0,2.753999949E0,8.442319302E0
5.392151342E1,2.189999968E-1,8.012999535E0,2.792000055E0,8.488308833E0
5.392651948E1,1.430000067E-1,8.050999641E0,2.983999968E0,8.587391923E0
5.393152548E1,1.040000021E-1,7.974999905E0,3.059999943E0,8.542542896E0
5.393653140E1,-9.999999776E-3,7.974999905E0,3.022000074E0,8.528376629E0
5.394153709E1,1.040000021E-1,7.935999870E0,3.098999977E0,8.520252977E0
5.394654263E1,2.800000086E-2,8.128000259E0,3.137000084E0,8.712401606E0
5.395154812E1,2.800000086E-2,8.128000259E0,3.289999962E0,8.768652802E0
5.395655320E1,-4.800000042E-2,8.204000473E0,3.482000113E0,8.912477352E0
